frame_id,timestamp,obs_iter,need_converge,attempted,la_pa,la_pr,lr_pa,lr_pr,inv_nf,inv_neg,rej_active,rej_late,sticky,flip,acc2rej,rej2acc,sticky_skip,counterfactual,r_min,r_mean,r_max,s_min,s_mean,s_max,z_min,z_mean,z_max,pv_min,pv_mean,pv_max,sv_min,sv_mean,sv_max,rv_min,rv_mean,rv_max,tv_min,tv_mean,tv_max,cnt_mean_mean,cnt_max_mean,probe_rescued,bin1_n,bin1_lapr,bin2_n,bin2_lapr,bin3_n,bin3_lapr,bin4_n,bin4_lapr,bin5_n,bin5_lapr,bin1_pv,bin1_z,bin2_pv,bin2_z,bin3_pv,bin3_z,bin4_pv,bin4_z,bin5_pv,bin5_z
1253,1609059139.04,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,1609059139.14,1,0,2878,2860,18,0,0,0,0,18,0,0,0,0,0,0,0,0.0599042805323,0.191580016308,0.585542301745,0.000228430172305,0.00186471257461,0.00961858074209,3.05871007458,5.29507539049,14.9084853769,1.04361160116e-05,6.75956765529e-05,0.000580602447118,1.63840114614e-05,0.000171232636609,0.000395780790478,2.15530515961e-05,0.00162316393904,0.00941878498925,2.50721711717e-06,2.72032240191e-06,3.02756190394e-06,3.83333339294,7.44444444444,2,181,1,1176,11,910,4,444,2,167,0,3.062831439e-05,14.9084853769,9.29051689299e-05,5.21767073776,2.05473975777e-05,4.07660658497,4.09737075115e-05,3.3510335983,0,0
1254,1609059139.14,2,0,2886,2866,20,0,0,0,0,20,0,0,9,4,5,0,0,0.0736108331943,0.201449222805,0.598063448722,0.000401294507016,0.00190028998639,0.00958785494364,3.1039619794,5.56800466466,13.898037194,1.09134031929e-05,4.20638000004e-05,0.000146868250079,1.14451643408e-05,0.000157557205001,0.000398602350707,8.05131148264e-05,0.00169799656985,0.00941878498925,2.51072806289e-06,2.67241153868e-06,2.96577510671e-06,3.91999999881,7.75,0,169,1,1181,14,912,2,452,3,172,0,3.23592802913e-05,13.898037194,4.68225497645e-05,5.21015045088,3.6189648673e-05,6.46637599723,2.70072418888e-05,3.86239926414,0,0
1254,1609059139.14,3,0,2900,2882,18,0,0,0,0,18,0,0,5,2,3,0,0,0.0816329236611,0.20317035976,0.608397448913,0.000334657153803,0.00177570242773,0.00957979273883,3.04000535747,6.11569967346,14.1485436989,8.18725735014e-06,0.000257424728262,0.00403998120407,1.11620565336e-05,0.000171287063623,0.000387600991096,8.05131148264e-05,0.00134431346542,0.00941878498925,2.51072806289e-06,2.67717042001e-06,2.92684257969e-06,4.05555554893,8.33333333333,1,177,1,1195,12,902,2,451,3,175,0,2.97013667007e-05,14.1485436989,3.82984069515e-05,6.03104946432,0.00203705256756,5.96179918606,2.34192411577e-05,3.87928615978,0,0
1254,1609059139.14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,1609059139.25,1,0,2874,2861,13,0,0,0,0,13,0,0,0,0,0,0,0,0.0757801009483,0.176861092293,0.347457844606,0.000349377973036,0.00180667797534,0.00483832701343,3.26092317741,4.80084067701,7.98496840347,9.68721101563e-06,6.83010660036e-05,0.000381827757072,7.52145916694e-05,0.000202114705918,0.000357974643645,2.71607999149e-05,0.00153345050231,0.00464244161163,2.62569047773e-06,2.8117011073e-06,3.00095912153e-06,3.63076920693,6.76923076923,1,191,1,1166,8,887,2,474,2,156,0,6.28093231375e-05,7.98496840347,4.20931825064e-05,4.49749281083,4.8341011188e-05,5.65434678228,0.000195838526241,3.56866217322,0,0
1255,1609059139.25,2,0,2880,2862,18,0,0,0,0,18,0,0,12,7,5,0,0,0.0645186465544,0.178675326104,0.347180576286,0.000343061292296,0.00152918194951,0.00512918773012,3.1562630038,5.36652493135,13.9606028149,7.85159137154e-06,4.9398800855e-05,0.000160471160948,7.53739493801e-05,0.000210092979923,0.000395656689521,0.000164491982433,0.00126681960398,0.00464989959152,2.64785974272e-06,2.87056475214e-06,3.00095912153e-06,4.21111109522,6.61111111111,1,180,1,1172,12,901,3,462,1,165,1,5.67699632667e-05,8.1187041621,5.67189237636e-05,5.69310527296,3.56049684551e-05,3.71938406361,1.31315886237e-05,5.37485880813,3.18348729717e-05,3.62847032763
1255,1609059139.25,3,0,2866,2848,18,0,0,0,0,18,0,0,3,2,1,0,0,0.0617493576675,0.191040409646,0.334263815448,0.000345729588969,0.00198341414511,0.00760272163032,3.05032601293,4.996595579,8.37734330143,1.00187816385e-05,4.92043929386e-05,0.000194767134105,5.30119588062e-05,0.000192594467892,0.000395680280397,0.000164491982433,0.00173876461639,0.00732396315445,2.64147469694e-06,2.85066788746e-06,3.00095912153e-06,4.53333332804,7.22222222222,0,194,2,1149,10,902,3,457,2,164,1,6.7209522582e-05,7.67054202259,5.79014286462e-05,5.23857286335,3.97718890798e-05,3.46701372987,2.10833896641e-05,4.13352441062,1.0763294702e-05,3.54381773249
1255,1609059139.25,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1256,1609059139.35,1,0,2853,2839,14,0,0,0,0,14,0,0,0,0,0,0,0,0.0828249093896,0.237291802835,0.484583898253,0.00028268919435,0.00247749488653,0.00744976308297,3.58875500085,5.48162704162,12.1021385732,8.36501539807e-06,6.21204862512e-05,0.000256509484492,1.96398192214e-05,0.000142815569547,0.000399306573175,6.15423405065e-06,0.00226994181519,0.00686463990741,2.43708332042e-06,2.61701553903e-06,2.91338168377e-06,4.41428577048,7.78571428571,0,186,1,1113,9,894,2,496,2,164,0,0.000256509484492,4.23539986792,5.91468610058e-05,6.06023085023,2.34749742593e-05,4.12601936647,1.69528127268e-05,4.85663116488,0,0
1256,1609059139.35,2,0,2869,2853,16,0,0,0,0,16,0,0,6,5,1,0,0,0.0832963869072,0.20657402405,0.476215118336,0.00024631395165,0.0023876111533,0.00938799567916,3.19989794127,5.06684050996,11.9729878847,1.01178611241e-05,8.52571024768e-05,0.000353799806316,1.95367075091e-05,0.000151212319217,0.000387449816502,6.15423405065e-06,0.00214849694128,0.00872997900091,2.42591641063e-06,2.64479032588e-06,2.91338168377e-06,4.13750003278,7.375,0,180,1,1121,10,893,3,510,2,165,0,0.000353799806316,3.52119808451,7.58618125569e-05,5.529281118,7.69317619596e-05,3.99996626676,1.04502109323e-05,5.12777004725,0,0
1256,1609059139.35,3,0,2872,2849,23,0,0,0,0,23,0,0,9,6,3,0,0,0.0745993675846,0.196459631917,0.469586894426,0.000236806160784,0.00226953678952,0.00938506980016,3.00280698675,4.92816240961,16.0272877856,8.99030037342e-06,7.22367843891e-05,0.000350783059811,1.94937191794e-05,0.000210027058731,0.000398391862814,6.15423405065e-06,0.00198461619605,0.00872997900091,2.42591641063e-06,2.65675035125e-06,2.96353668694e-06,4.57391304555,7.69565217391,2,174,2,1137,12,891,6,503,2,167,1,0.000255598014099,5.83561260435,5.76547433281e-05,5.57014163111,6.8405474984e-05,3.61908625747,9.28802240464e-06,5.02812511018,2.93841981013e-05,3.06404287367
1256,1609059139.35,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1257,1609059139.46,1,0,2888,2870,18,0,0,0,0,18,0,0,0,0,0,0,0,0.0742687939214,0.155355000047,0.262685718858,0.000413931639768,0.00174071498189,0.00597344890976,3.21448497576,4.11851802764,5.86195418074,4.62539264881e-06,7.61866584479e-05,0.000613144857856,3.58130930732e-05,0.000211060570865,0.000394218842755,5.01026312076e-05,0.00145054289549,0.00572718777676,2.77681448035e-06,2.9248570897e-06,3.27918849368e-06,4.38888883591,7.44444444444,1,219,3,1133,8,878,3,498,4,160,0,7.79797549299e-05,3.7531238734,0.000124512927447,4.35774801401,3.56825936536e-05,4.06561853746,8.56734668462e-06,3.95377828825,0,0
1257,1609059139.46,2,0,2864,2852,12,0,0,0,0,12,0,0,19,6,13,0,0,0.0504690170244,0.17600454831,0.480610777143,0.000220251717458,0.00318387553653,0.0214267475186,3.15123865466,4.02576783331,5.52872974599,7.46876076801e-06,0.00010469666581,0.00065294757287,3.58762269779e-05,0.000190249811555,0.000349898334655,5.96467179948e-05,0.0028858987205,0.0209433101781,2.735312017e-06,3.03033866105e-06,3.27918849368e-06,4.51666662097,7.83333333333,2,188,2,1145,4,844,3,507,3,180,0,0.000397398861477,3.59146397889,6.42230290765e-05,4.35700125217,4.44670355964e-05,3.78704185076,2.37563478908e-05,4.11238516032,0,0
1257,1609059139.46,3,0,2854,2842,12,0,0,0,0,12,0,0,13,7,6,0,0,0.077915810932,0.18877065703,0.312087179596,0.000282703136277,0.00223342265247,0.0063055852665,3.03126062361,5.11560069027,16.7433993936,1.17100328786e-05,6.53217625212e-05,0.00017321282192,3.59055432699e-05,0.000184151039006,0.000384002230189,8.41425952739e-05,0.00198104942478,0.0061380611483,2.735312017e-06,2.90042616827e-06,3.27918849368e-06,4.31666667263,7.66666666667,2,195,1,1125,7,856,1,501,3,177,0,8.6038194327e-05,4.5499705114,5.56792548171e-05,5.82396410306,0.000109512019513,4.17352016807,6.61853842317e-05,3.96532296078,0,0
1257,1609059139.46,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1258,1609059139.52,1,0,2779,2677,101,0,1,0,0,102,0,0,0,0,0,0,0,0.0398460997954,0.261796777817,0.858365283537,3.89614193235e-05,0.00477707041535,0.0380971599451,3.01998413523,5.23694304989,23.9700144734,4.05062997777e-06,0.000121687213677,0.00193406667389,8.48888190694e-06,0.000187248339457,0.00039905925868,5.10141165846e-07,0.00446620329687,0.0377047518639,1.68124456376e-06,1.93156535114e-06,2.387110709e-06,5.12475248729,8.53465346535,7,192,12,1112,49,803,16,493,15,179,9,0.000218943929696,4.56261683753,0.000115147044883,5.72155347572,0.000191974653563,4.89977811373,4.33864901085e-05,4.56794080519,3.31649352375e-05,5.21201819787
1258,1609059139.52,2,0,2793,2763,30,0,0,0,0,30,0,0,80,6,74,0,0,0.0568297071168,0.257980142376,0.543746847765,0.000126294090153,0.00396233336765,0.0250297872755,3.01045881618,5.13228197593,13.6364959025,5.02691726609e-06,0.000110783852328,0.000534852943293,1.15488432036e-05,0.000193481049795,0.000392199991547,8.88924656007e-05,0.00365610791709,0.0244586292462,1.68672657601e-06,1.96054843984e-06,2.28109832443e-06,3.48666663965,5.5,1,177,6,1068,17,851,3,509,2,188,2,0.000276461449955,4.59410392534,7.4115435029e-05,5.17759624289,0.000108646847788,3.7601007373,1.21581022224e-05,8.51884933984,2.72638634073e-05,5.03334935257
1258,1609059139.52,3,0,2817,2790,27,0,0,0,0,27,0,0,21,9,12,0,0,0.0488121216705,0.227672624094,0.456578105088,3.69979816755e-05,0.002852145161,0.0106161877278,3.03802341766,5.79401245022,15.3126744928,4.61257102484e-06,5.34247553641e-05,0.000251031063996,1.16509939044e-05,0.000157440047033,0.000389546316899,1.83965966782e-06,0.00263937551163,0.010080026054,1.68672657601e-06,1.90484697767e-06,2.19941520078e-06,4.60740738886,7.85185185185,0,180,5,1059,12,869,5,538,3,171,2,0.000143651523854,4.38543347967,3.91206076412e-05,6.88737864667,4.20504193031e-05,3.9693679099,1.05790433014e-05,6.69958220111,6.38712872451e-06,5.95851942242
1258,1609059139.52,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1259,1609059139.63,1,0,2864,2848,16,0,0,0,0,16,0,0,0,0,0,0,0,0.047101910727,0.199331095204,0.395772327364,0.000211902044632,0.00336535612346,0.0171222352632,3.02458082675,4.3938840094,10.8059471753,4.05470486476e-06,8.73779338092e-05,0.000466392390156,7.29312786037e-05,0.000249416523748,0.000394961622489,3.44017193643e-05,0.0030259495707,0.0169966564995,2.43289802872e-06,2.612095202e-06,2.86508961682e-06,4.03750003129,5.625,2,193,1,1127,12,876,1,502,0,166,2,3.20371833645e-05,3.02458082675,9.73933387177e-05,4.76203541943,1.98801891225e-05,3.83952705815,0,0,8.87047519235e-05,3.14680561615
1259,1609059139.63,2,0,2823,2811,12,0,0,0,0,12,0,0,13,5,8,0,0,0.0469183914866,0.198575420846,0.456714715689,0.000125278659718,0.00166776825145,0.00415067420696,3.07593400336,5.06460110815,10.6425920961,7.39985123571e-06,5.47047439904e-05,0.000249743157532,2.11232926991e-05,0.000183367454222,0.000389152745063,7.31125089223e-07,0.00142705403407,0.00393732505502,2.41862198417e-06,2.64201916855e-06,2.90380276085e-06,4.25000006954,7.83333333333,1,200,1,1108,7,847,2,512,1,156,1,8.1841283509e-05,7.79930337808,5.86542335197e-05,5.39186828571,5.81800860556e-05,3.87064030123,3.72215987925e-05,4.41561731398,1.04542388346e-05,3.07593400336
1259,1609059139.63,3,0,2824,2813,11,0,0,0,0,11,0,0,5,3,2,0,0,0.0284573734768,0.179241313517,0.376752849266,5.32617256114e-05,0.0016199499494,0.00415029663304,3.34237847576,4.76626721191,10.6492318535,6.98236890423e-06,0.000108294496874,0.000750001157466,2.64230288978e-05,0.00017417228414,0.000389165441423,7.31125089223e-07,0.00133489103459,0.00393732505502,2.41862198417e-06,2.5921337935e-06,2.87221489665e-06,4.4727272879,8.63636363636,0,191,0,1122,7,852,3,507,0,152,1,0,0,0.000150336969955,5.42491646071,4.25186708675e-05,3.70404854345,0,0,1.13246633339e-05,3.34237847576
1259,1609059139.63,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,1609059139.73,1,0,2848,2817,31,0,0,0,0,31,0,0,0,0,0,0,0,0.068348261803,0.218346355018,0.424582487321,0.000287280234608,0.00247685224811,0.0109066685257,3.01150158962,5.09363226413,12.5344371689,1.00994479042e-05,6.17251045501e-05,0.000294198183645,1.12992781665e-05,0.000209852336624,0.000397648946501,2.00001701912e-05,0.00220252726363,0.0107286844988,2.6031504615e-06,2.74754329951e-06,3.05261660653e-06,3.49677419278,6.29032258065,2,175,1,1151,22,875,6,493,1,154,1,8.31419348256e-05,4.04733165491,6.4590815573e-05,5.62284645522,2.60205563163e-05,3.66395429164,4.34024283689e-05,3.62964134134,0.000209812597354,4.53927942719
1260,1609059139.73,2,0,2853,2827,26,0,0,0,0,26,0,0,11,3,8,0,0,0.0616057375845,0.216936568857,0.428653953423,0.000220411156772,0.00248396838313,0.010908224173,3.01158933312,5.07650814333,12.7489158454,1.18737239153e-05,6.4941124497e-05,0.000276741369833,1.1304029199e-05,0.000205749490232,0.000397615611708,2.00001701912e-05,0.00221052470111,0.0107286844988,2.6031504615e-06,2.75306728599e-06,3.06678864848e-06,3.38461540296,6.19230769231,1,184,0,1145,21,877,2,485,2,162,1,0,0,6.61733946706e-05,5.35580654744,2.4252812571e-05,4.14361548924,3.1841879285e-05,3.23413472298,0.000186638565126,4.76177380587
1260,1609059139.73,3,0,2859,2838,21,0,0,0,0,21,0,0,5,0,5,0,0,0.070516359121,0.24340894921,0.432186657789,0.000202490732636,0.0028634113254,0.0109087441208,3.02568818232,5.3846710799,12.8909831546,1.18251904237e-05,6.37629369939e-05,0.000302592200975,1.13010923269e-05,0.000175257972685,0.000395955686522,4.12061960854e-05,0.00262165571571,0.0107286844988,2.6031504615e-06,2.73470001072e-06,3.06678864848e-06,3.03809526421,5.52380952381,1,180,0,1146,18,878,1,499,1,156,1,0,0,6.17568962767e-05,5.64060756396,1.8395218926e-05,3.50737306594,2.88951112922e-05,3.20479066746,0.000180107213673,4.83499279312
1260,1609059139.73,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,1609059139.83,1,0,2841,2822,19,0,0,0,0,19,0,0,0,0,0,0,0,0.0533880926355,0.167747122567,0.361356949527,0.000192308322191,0.00164752195227,0.00844766336318,3.00927171493,4.71509792367,7.43225412866,6.36983281328e-06,0.000101695846255,0.000981066579921,8.43113265713e-06,0.000158652478329,0.000399254569426,0.000172365020931,0.00138444771708,0.00731180576221,2.55027345316e-06,2.72591061063e-06,3.00897459588e-06,5.64210530959,10.0526315789,1,188,0,1132,11,901,2,477,5,143,1,0,0,0.000134302167276,4.87283172727,2.29643695736e-05,3.6648971199,8.05197333689e-05,4.96121070098,6.36983281328e-06,3.84986380503
1261,1609059139.83,2,0,2857,2828,29,0,0,0,0,29,0,0,17,8,9,0,0,0.035265667713,0.233460314849,0.466687154893,0.000114927745309,0.00230131349357,0.00973300899705,3.03674168312,5.89913686884,17.3175677742,6.2868614546e-06,5.77710910979e-05,0.000186035315526,1.63040949091e-05,0.000161080101764,0.000399278971146,3.30258625282e-05,0.00207972950918,0.00961774384455,2.56337881265e-06,2.73279153229e-06,3.03247647724e-06,4.07586211172,7.1724137931,1,195,4,1118,16,907,5,482,3,155,1,0.000113856708807,5.17694565682,5.71231567511e-05,6.45919165002,2.91244309844e-05,5.39866234858,3.55308579903e-05,5.66335558087,5.37495696988e-05,3.03674168312
1261,1609059139.83,3,0,2882,2853,29,0,0,0,0,29,0,0,14,8,6,0,0,0.0727056301346,0.225822291269,0.450507650311,0.000217046573101,0.00240907154361,0.00992104419013,3.02491533889,5.7677003289,14.6371978665,9.0531567084e-06,6.11721809682e-05,0.000262069409283,1.63044210556e-05,0.000182445513281,0.000399283057425,8.30958983948e-07,0.00216271793546,0.00978760201091,2.58358218919e-06,2.73591389963e-06,3.00897459588e-06,4.38620692286,7.65517241379,0,192,2,1135,18,910,4,494,3,151,2,9.93464711909e-05,6.4851817015,6.50546320383e-05,6.14608660298,1.92344043294e-05,4.47957407098,1.87266527657e-05,5.59864737105,0.000135599676695,4.47457444212
1261,1609059139.83,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1262,1609059139.93,1,0,2828,2820,8,0,0,0,0,8,0,0,0,0,0,0,0,0.0684115734813,0.137049217055,0.170275003746,0.000188367056151,0.00146708191445,0.00259057071424,3.09473360795,4.01391202425,5.62009860111,9.45129992194e-06,5.05976667342e-05,0.000189670290277,2.0128149795e-05,0.000158194918805,0.000320168968452,6.08487935139e-05,0.00125557402268,0.00237483372895,2.58532850381e-06,2.71530623625e-06,2.90274122879e-06,2.02500000596,4,0,175,1,1136,6,879,1,493,0,145,0,4.33214944151e-05,3.09473360795,5.53563302537e-05,4.21628820357,2.93218579361e-05,3.71883336466,0,0,0,0
1262,1609059139.93,2,0,2862,2854,8,0,0,0,0,8,0,0,7,5,2,0,0,0.0771401258919,0.149850567998,0.263590381955,0.000565271795304,0.00236760333638,0.00615262086959,3.04944106901,3.37221030057,3.9252886516,4.01247405811e-06,3.29638137525e-05,7.96706275694e-05,4.78801441556e-06,0.000194428928685,0.000320442700728,0.000328024783629,0.0021375859028,0.00593095746811,2.44278004319e-06,2.62469114867e-06,2.77052684598e-06,5.42500001192,8.375,0,172,1,1152,3,897,2,484,2,157,0,4.52227403144e-05,3.40180594867,4.78960586842e-05,3.21814535748,2.84938700842e-05,3.43247415216,8.90592674217e-06,3.52824603958,0,0
1262,1609059139.93,3,0,2851,2845,6,0,0,0,0,6,0,0,4,1,3,0,0,0.084434870934,0.178458269714,0.316242270558,0.000269813848409,0.00191820425636,0.00615182057653,3.38737368003,6.16515245758,19.2525296671,6.07008955074e-06,3.04450411545e-05,5.09375493375e-05,6.46012013724e-06,0.000187272346703,0.000320342437825,2.86867688565e-05,0.00169787332072,0.00593095746811,2.44278004319e-06,2.61354778613e-06,2.77052684598e-06,4.1666667064,6.16666666667,0,180,1,1130,3,878,1,509,1,154,0,4.67169385915e-05,3.42294842349,3.79032962562e-05,8.73090691144,1.6173330016e-05,3.49311260111,6.07008955074e-06,3.88213298656,0,0
1262,1609059139.93,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,1609059140.04,1,0,2829,2815,13,0,1,0,0,14,0,0,0,0,0,0,0,0.0674918022166,0.166691520199,0.36517611628,8.47387519226e-05,0.00172674727276,0.0069493309337,3.34826668768,5.16149735611,9.87526932038,8.84776202543e-06,0.00024641725129,0.0021956469954,1.05588287758e-05,0.000190032913544,0.000389299773192,2.37477532607e-05,0.00128746024553,0.00657455260634,2.56907251736e-06,2.83686239565e-06,3.10085016959e-06,6.32307690841,11.3076923077,2,181,1,1150,5,886,3,473,4,139,0,4.75455461948e-05,5.15443067356,0.000527073727598,4.16575380523,1.34489471361e-05,6.09247629564,0.000120040810293,5.70970926068,0,0
1263,1609059140.04,2,0,2858,2842,15,0,1,0,0,16,0,0,11,4,7,0,0,0.0251396846744,0.162644533535,0.327114976231,4.69744119204e-05,0.00176445148537,0.00903781479565,3.09966173684,4.68815389939,9.83032622821,2.40568034678e-06,0.000105660412797,0.000613664070688,1.31419949613e-05,0.00015173395308,0.000321000320479,2.30296117823e-05,0.00150418640919,0.0087005174425,2.62973317065e-06,2.87071030013e-06,3.10085016959e-06,4.49333333969,8.06666666667,2,181,1,1157,8,877,4,497,2,146,0,4.9523570582e-05,4.95623953459,7.72714412371e-05,4.31769208573,4.80777894279e-05,5.59850785717,0.000362449966884,4.21525042085,0,0
1263,1609059140.04,3,0,2870,2860,9,0,1,0,0,10,0,0,6,2,4,0,0,0.0454879259846,0.156742373883,0.326699407662,0.000178984467474,0.00170365488046,0.00522207758388,3.06828618833,4.21742819297,5.56970620511,6.34188224427e-06,4.22065539933e-05,7.9732186493e-05,1.33968227508e-05,0.000147228070619,0.000340111194091,1.5156765258e-05,0.00151138431549,0.00496162764349,2.62973317065e-06,2.83594035778e-06,3.10085016959e-06,4.42222221692,8.77777777778,1,181,1,1161,5,896,2,490,1,142,0,5.04161717682e-05,4.73631533663,3.96418952936e-05,4.01557436249,3.23253644202e-05,4.34504735363,6.65826088631e-05,4.45257188038,0,0
1263,1609059140.04,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,1609059140.14,1,0,2832,2820,12,0,0,0,0,12,0,0,0,0,0,0,0,0.0773148066231,0.193571646336,0.385720504937,0.000477605331623,0.00300880286759,0.00827262371518,3.05078312887,4.03923883435,5.96772153859,1.06233230547e-05,0.00017239362531,0.000767410308853,4.82286610291e-06,0.000182063688898,0.0003242030901,0.000306189475786,0.00265146440525,0.00783899067413,2.59680254295e-06,2.88114812885e-06,3.07624727894e-06,4.3333333234,7.5,1,187,3,1129,6,865,1,491,1,160,1,0.000486318251886,3.99979489343,6.13333824837e-05,4.27251512362,1.50409359071e-05,3.97092349915,1.97841645148e-05,3.61771991481,0.000206943352734,3.24774717621
1264,1609059140.14,2,0,2816,2802,14,0,0,0,0,14,0,0,10,5,5,0,0,0.0680935490159,0.202258296525,0.36968590445,0.000215922138326,0.00397209859845,0.0151042033212,3.00804258539,4.30271460129,7.36348099572,5.03088767114e-06,5.32143589379e-05,0.000286286668715,4.82405102596e-06,0.000175630240265,0.000347795077633,0.000195081847188,0.00374042771565,0.0147254047044,2.47602056581e-06,2.82628360171e-06,3.09742067372e-06,4.71428568023,8.71428571429,0,169,1,1131,8,866,2,492,3,158,0,0.000286286668715,3.3776505227,4.85691202002e-05,4.42688252599,1.3905825592e-05,3.80452405907,1.411658121e-05,4.61208185646,0,0
1264,1609059140.14,3,0,2806,2792,14,0,0,0,0,14,0,0,8,4,4,0,0,0.0686177511304,0.17241314657,0.309034385572,0.000301767503941,0.00253232651541,0.00907960890357,3.0135154455,4.15706387767,7.16194172116,5.0390588791e-06,4.42058173174e-05,0.000200958005861,4.82493930924e-06,0.000180776034839,0.000387469694271,0.000121782323381,0.00230455968385,0.00904356324294,2.48067182133e-06,2.78497940509e-06,3.07624727894e-06,5.69999991144,10.5714285714,2,174,1,1113,7,882,1,481,5,156,0,0.000200958005861,3.29211559515,4.06874418394e-05,4.46127261847,3.66218922241e-05,3.0135154455,1.92978902966e-05,4.13287098349,0,0
1264,1609059140.14,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,1e+300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1265,1609059140.24,1,0,2774,2724,50,0,0,0,0,50,0,0,0,0,0,0,0,0.0615629935607,0.29096979847,0.651666782556,0.000355351848146,0.00541449110481,0.0214170566226,3.03646016778,4.73808241738,8.78180485091,4.03800036433e-06,0.000175582695524,0.00116474565131,1.32498313627e-05,0.000234256824993,0.000391798293692,2.21864228414e-05,0.00500165414696,0.0209449978937,2.59628663055e-06,2.997437331e-06,3.27871332304e-06,2.67600002289,4.78,2,198,8,1137,33,818,7,426,2,195,0,0.000171668973373,4.01851430328,0.000209299639255,4.89047749657,2.73908627344e-05,5.15048946165,0.000153579427317,3.65841141225,0,0
1265,1609059140.24,2,0,2835,2817,18,0,0,0,0,18,0,0,48,10,38,0,0,0.0844728439346,0.228164719321,0.471253931915,0.000538729675375,0.00322445191989,0.0107772759951,3.00746726167,4.4448433863,7.10309088378,4.09302129644e-06,0.000113252771361,0.000734180617892,1.289508402e-05,0.000225164290406,0.000396650188109,0.000172879907802,0.00288307187755,0.0106037271877,2.60743369494e-06,2.96298057489e-06,3.24688924485e-06,2.54444444842,5.11111111111,2,187,2,1158,12,850,4,457,0,183,0,2.72633028448e-05,5.48323664276,0.000139308327633,4.52435644156,7.80808368045e-05,3.6871075923,0,0,0,0
